,Order Date,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Cost,Profit %
9309,2014-03-25,Christina Anderson,Consumer,San Francisco,California,West,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",25.44,6,15.518400000000002,63.93442622950819
9310,2016-08-26,Ken Dana,Corporate,New York City,New York,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,146.68800000000002,8,100.84800000000001,45.454545454545446
9311,2017-03-06,Don Weiss,Consumer,Dallas,Texas,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,4.928000000000001,2,3.203200000000001,53.84615384615382
9312,2017-03-06,Don Weiss,Consumer,Dallas,Texas,Central,OFF-AR-10000588,Office Supplies,Art,Newell 345,63.488,4,58.7264,8.10810810810811
9313,2015-11-11,Andrew Gjertsen,Corporate,Detroit,Michigan,Central,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",418.32,7,301.19039999999995,38.88888888888891
9314,2015-11-11,Andrew Gjertsen,Corporate,Detroit,Michigan,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",123.858,2,77.0672,60.71428571428572
9315,2016-04-05,Justin Hirsh,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10000141,Technology,Phones,Clearsounds A400,118.78199999999998,3,146.49779999999998,-18.918918918918916
9316,2016-04-05,Justin Hirsh,Consumer,Philadelphia,Pennsylvania,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,769.1840000000001,4,932.6356000000001,-17.525773195876283
9317,2017-02-21,Dave Kipp,Consumer,Carrollton,Texas,Central,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,47.904,1,50.898,-5.882352941176474
9318,2017-07-20,Anthony Rawles,Corporate,New York City,New York,East,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,13.36,2,6.9472,92.3076923076923
9319,2017-07-20,Anthony Rawles,Corporate,New York City,New York,East,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,163.764,2,138.2896,18.421052631578945
9320,2017-07-20,Anthony Rawles,Corporate,New York City,New York,East,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,183.92,4,152.6536,20.481927710843355
9321,2016-11-04,Sally Matthias,Consumer,Houston,Texas,Central,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",11.376000000000001,3,17.064,-33.33333333333333
9322,2016-11-04,Sally Matthias,Consumer,Houston,Texas,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.11200000000001,4,150.4048,-56.04395604395604
9323,2017-09-23,Duane Benoit,Consumer,Los Angeles,California,West,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,211.04,8,113.9616,85.18518518518518
9324,2017-09-23,Duane Benoit,Consumer,Los Angeles,California,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,594.816,2,535.3344,11.111111111111114
9325,2017-09-23,Duane Benoit,Consumer,Los Angeles,California,West,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,72.96000000000001,3,49.24800000000001,48.14814814814813
9326,2017-09-07,Phillip Flathmann,Consumer,Edmonds,Washington,West,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,80.96,4,46.14719999999999,75.4385964912281
9327,2017-09-07,Phillip Flathmann,Consumer,Edmonds,Washington,West,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,455.712,2,421.5336,8.10810810810811
9328,2017-09-07,Phillip Flathmann,Consumer,Edmonds,Washington,West,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,25.98,1,18.7056,38.88888888888889
9329,2015-11-28,Ashley Jarboe,Consumer,San Francisco,California,West,OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",45.28,4,29.884800000000002,51.515151515151516
9330,2015-11-12,Eugene Barchas,Consumer,New York City,New York,East,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,15.56,2,8.2468,88.67924528301887
9331,2016-09-29,Erin Smith,Corporate,Springfield,Oregon,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3,784.02,9.589041095890419
9332,2017-09-11,Shahid Shariari,Consumer,Georgetown,Kentucky,South,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",195.68,4,144.8032,35.13513513513514
9333,2017-09-11,Shahid Shariari,Consumer,Georgetown,Kentucky,South,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",14.2,4,7.526,88.67924528301886
9334,2017-05-01,Arthur Gainer,Consumer,Coral Springs,Florida,South,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,314.352,3,330.0696,-4.761904761904759
9335,2017-05-01,Arthur Gainer,Consumer,Coral Springs,Florida,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,4.608,2,3.1104000000000003,48.14814814814813
9336,2017-09-16,Craig Yedwab,Corporate,San Francisco,California,West,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.9,5,9.128999999999998,96.07843137254906
9337,2014-10-19,Rachel Payne,Corporate,San Francisco,California,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.9920000000000004,1,1.8700000000000006,59.99999999999998
9338,2014-10-19,Rachel Payne,Corporate,San Francisco,California,West,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,20.064,6,13.0416,53.84615384615383
9339,2014-10-19,Rachel Payne,Corporate,San Francisco,California,West,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,146.73,3,77.76689999999999,88.67924528301887
9340,2014-10-19,Rachel Payne,Corporate,San Francisco,California,West,OFF-LA-10002787,Office Supplies,Labels,Avery 480,18.75,5,9.75,92.3076923076923
9341,2014-10-19,Rachel Payne,Corporate,San Francisco,California,West,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,117.57600000000002,3,105.81840000000001,11.11111111111112
9342,2016-03-13,Dennis Bolton,Home Office,Riverside,California,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,51.18400000000001,7,31.990000000000013,59.99999999999998
9343,2017-02-17,Christine Kargatis,Home Office,Troy,Ohio,East,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,5,562.363,-18.918918918918912
9344,2017-02-17,Christine Kargatis,Home Office,Troy,Ohio,East,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715000000000002,5,10.477500000000003,-45.45454545454545
9345,2017-02-17,Christine Kargatis,Home Office,Troy,Ohio,East,TEC-PH-10000526,Technology,Phones,Vtech CS6719,57.593999999999994,1,69.1128,-16.666666666666664
9346,2017-02-17,Christine Kargatis,Home Office,Troy,Ohio,East,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,30.144000000000002,2,21.854400000000002,37.93103448275862
9347,2017-02-17,Christine Kargatis,Home Office,Troy,Ohio,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,5,912.2790000000001,-1.4084507042253696
9348,2016-12-22,Duane Noonan,Consumer,Moreno Valley,California,West,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,842.72,8,640.4672,31.578947368421044
9349,2016-12-22,Duane Noonan,Consumer,Moreno Valley,California,West,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,31.0504,35.13513513513514
9350,2016-09-23,Dave Poirier,Corporate,Seattle,Washington,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216000000000001,4,8.755600000000001,50.94339622641508
9351,2016-09-23,Dave Poirier,Corporate,Seattle,Washington,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752,3,205.53660000000002,-10.112359550561804
9352,2017-09-24,Rose O'Brian,Consumer,Chicago,Illinois,Central,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.4639999999999,2,535.3344,-2.7777777777777706
9353,2017-09-24,Rose O'Brian,Consumer,Chicago,Illinois,Central,OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,11.424,3,7.711200000000001,48.14814814814813
9354,2015-12-01,Matt Abelman,Home Office,Jackson,Michigan,Central,OFF-PA-10001826,Office Supplies,Paper,Xerox 207,19.44,3,10.1088,92.3076923076923
9355,2015-12-01,Matt Abelman,Home Office,Jackson,Michigan,Central,OFF-AR-10000823,Office Supplies,Art,Newell 307,3.64,2,2.6208,38.88888888888889
9356,2015-12-01,Matt Abelman,Home Office,Jackson,Michigan,Central,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,9.8262,88.67924528301886
9357,2016-01-25,Jonathan Doherty,Corporate,New York City,New York,East,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",43.120000000000005,5,28.02800000000001,53.84615384615381
9358,2016-01-25,Jonathan Doherty,Corporate,New York City,New York,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,313.722,3,413.06729999999993,-24.050632911392405
9359,2016-01-25,Jonathan Doherty,Corporate,New York City,New York,East,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,45.98,1,38.1634,20.481927710843355
9360,2016-01-25,Jonathan Doherty,Corporate,New York City,New York,East,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",428.68,7,428.68,0.0
9361,2017-03-21,Paul Stevenson,Home Office,Seattle,Washington,West,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",30.576,6,20.2566,50.943396226415096
9362,2017-03-21,Paul Stevenson,Home Office,Seattle,Washington,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",13.020000000000001,7,12.6294,3.0927835051546433
9363,2017-03-21,Paul Stevenson,Home Office,Seattle,Washington,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,15.719400000000004,40.84507042253519
9364,2017-03-21,Paul Stevenson,Home Office,Seattle,Washington,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,359.32,4,352.1336,2.04081632653061
9365,2014-08-22,Jennifer Ferguson,Consumer,Saint Charles,Missouri,Central,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,11.56,2,5.8956,96.07843137254903
9366,2014-06-08,Rick Duston,Consumer,Long Beach,New York,East,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",68.48,2,42.80000000000001,59.99999999999998
9367,2014-06-08,Rick Duston,Consumer,Long Beach,New York,East,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1676.88,6,1593.036,5.263157894736838
9368,2016-04-07,Erin Smith,Corporate,Lakewood,New Jersey,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,37.94,2,19.7288,92.3076923076923
9369,2017-11-07,Katherine Nockton,Corporate,Clinton,Maryland,East,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,272.96999999999997,3,229.29479999999995,19.04761904761906
9370,2015-05-29,Victoria Pisteka,Corporate,Columbus,Ohio,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",41.568000000000005,4,45.72480000000001,-9.090909090909093
9371,2015-05-29,Victoria Pisteka,Corporate,Columbus,Ohio,East,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,317.058,3,403.1166,-21.348314606741575
9372,2015-05-29,Victoria Pisteka,Corporate,Columbus,Ohio,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,8.04,5,5.1255,56.862745098039206
9373,2017-05-07,Carlos Soltero,Consumer,Pasadena,California,West,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.94399999999996,7,367.451,14.285714285714276
9374,2016-06-05,Ken Brennan,Corporate,Seattle,Washington,West,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,61.38,6,45.4212,35.135135135135144
9375,2015-12-14,Ashley Jarboe,Consumer,Los Angeles,California,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,50.0,2,39.5,26.582278481012654
9376,2017-12-25,Patrick O'Donnell,Consumer,East Orange,New Jersey,East,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,31.799999999999997,3,18.125999999999994,75.43859649122811
9377,2017-12-17,Dave Poirier,Corporate,Eau Claire,Wisconsin,Central,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,32.56,2,24.0944,35.135135135135144
9378,2016-05-10,Gene McClure,Consumer,Chicago,Illinois,Central,OFF-EN-10001535,Office Supplies,Envelopes,Grip Seal Envelopes,7.072,2,4.6852,50.943396226415096
9379,2014-12-23,Craig Carreira,Consumer,Tampa,Florida,South,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,45.528,3,29.593200000000003,53.84615384615383
9380,2014-12-23,Craig Carreira,Consumer,Tampa,Florida,South,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",64.784,1,58.3056,11.11111111111112
9381,2014-12-23,Craig Carreira,Consumer,Tampa,Florida,South,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,424.27200000000005,2,434.87880000000007,-2.4390243902439135
9382,2014-12-23,Craig Carreira,Consumer,Tampa,Florida,South,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,1.344,1,0.8400000000000001,60.0
9383,2014-12-23,Craig Carreira,Consumer,Tampa,Florida,South,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,83.92000000000002,5,84.96900000000002,-1.2345679012345712
9384,2017-08-11,Sanjit Jacobs,Home Office,New York City,New York,East,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,25.92,4,13.4784,92.3076923076923
9385,2017-08-27,Sarah Foster,Consumer,Mesa,Arizona,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,120.57600000000001,8,87.41760000000001,37.93103448275862
9386,2017-01-19,Raymond Messe,Consumer,Burlington,Vermont,East,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,79.92,4,42.357600000000005,88.67924528301884
9387,2017-01-19,Raymond Messe,Consumer,Burlington,Vermont,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,12.28,1,6.5084,88.67924528301886
9388,2017-01-19,Raymond Messe,Consumer,Burlington,Vermont,East,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.9399999999999,3,390.91679999999997,38.888888888888886
9389,2017-01-19,Raymond Messe,Consumer,Burlington,Vermont,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,2.04,1,1.0812000000000002,88.67924528301884
9390,2015-06-19,Katherine Murray,Home Office,Houston,Texas,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,228.92,5,214.61249999999998,6.666666666666667
9391,2017-03-13,Frank Hawley,Corporate,Aurora,Illinois,Central,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,7.992000000000001,1,5.394600000000001,48.14814814814813
9392,2015-10-25,Deirdre Greer,Corporate,Denver,Colorado,West,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,582.336,8,611.4528,-4.761904761904755
9393,2014-09-20,Mitch Webber,Consumer,New York City,New York,East,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,629.9499999999999,5,472.4624999999999,33.33333333333334
9394,2014-09-20,Mitch Webber,Consumer,New York City,New York,East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,631.782,2,491.3860000000001,28.57142857142855
9395,2014-09-20,Mitch Webber,Consumer,New York City,New York,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,801.5680000000001,2,811.5876000000002,-1.2345679012345743
9396,2014-09-20,Mitch Webber,Consumer,New York City,New York,East,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.17999999999999,6,39.8454,88.67924528301886
9397,2014-09-20,Mitch Webber,Consumer,New York City,New York,East,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,30.98,1,22.9252,35.13513513513514
9398,2014-09-20,Mitch Webber,Consumer,New York City,New York,East,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,1349.91,9,688.4541,96.07843137254902
9399,2016-11-11,Sung Chung,Consumer,Arlington Heights,Illinois,Central,OFF-AR-10003394,Office Supplies,Art,Newell 332,14.111999999999998,6,12.877199999999998,9.589041095890419
9400,2015-09-16,Bradley Drucker,Consumer,Newport News,Virginia,South,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,31.12,4,16.4936,88.67924528301887
9401,2014-06-24,Liz Pelletier,Consumer,Tucson,Arizona,West,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,4.272,2,3.3108000000000004,29.03225806451612
9402,2016-08-12,Nora Preis,Consumer,New York City,New York,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,209.148,2,275.3782,-24.050632911392405
9403,2016-08-12,Nora Preis,Consumer,New York City,New York,East,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1591.02,6,1304.6364,21.95121951219511
9404,2017-04-13,Dave Poirier,Corporate,Philadelphia,Pennsylvania,East,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,7.92,5,6.237,26.98412698412697
9405,2014-03-14,Rick Bensley,Home Office,Chicago,Illinois,Central,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91,2,418.863,37.25490196078431
9406,2014-03-14,Rick Bensley,Home Office,Chicago,Illinois,Central,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,8.448,2,5.808000000000001,45.45454545454544
9407,2017-09-22,Logan Currie,Consumer,New York City,New York,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,1071.0,9,899.6399999999999,19.047619047619058
9408,2017-09-22,Logan Currie,Consumer,New York City,New York,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,12.07,1,8.0869,49.25373134328358
9409,2017-12-10,William Brown,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,3.2730000000000006,1,5.7823,-43.39622641509433
9410,2017-12-10,William Brown,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",87.92,5,72.534,21.21212121212121
9411,2016-03-10,Maya Herman,Corporate,Glendale,Arizona,West,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",104.69600000000001,1,98.15250000000002,6.666666666666663
9412,2015-01-27,Sean Christensen,Consumer,Los Angeles,California,West,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,2803.92,0.0
9413,2016-09-26,Matt Hagelstein,Corporate,Houston,Texas,Central,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,6.815999999999998,2,18.403200000000002,-62.962962962962976
9414,2015-10-18,John Castell,Consumer,Seattle,Washington,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,249.58400000000003,2,233.98500000000004,6.666666666666663
9415,2015-10-18,John Castell,Consumer,Seattle,Washington,West,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,17.94,3,9.1494,96.07843137254903
9416,2015-10-18,John Castell,Consumer,Seattle,Washington,West,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,10.11,3,6.8748000000000005,47.058823529411754
9417,2014-10-27,Ross DeVincentis,Home Office,Fayetteville,North Carolina,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,10.368000000000002,2,6.739200000000002,53.84615384615383
9418,2014-10-27,Ross DeVincentis,Home Office,Fayetteville,North Carolina,South,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,11.952000000000002,3,7.9182000000000015,50.94339622641508
9419,2017-10-02,Steve Chapman,Corporate,Houston,Texas,Central,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.223999999999997,2,54.04520000000001,-71.83098591549297
9420,2017-10-02,Steve Chapman,Corporate,Houston,Texas,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,21.983999999999995,6,78.04320000000001,-71.83098591549296
9421,2014-07-23,Nick Crebassa,Corporate,San Francisco,California,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,604.752,6,544.2767999999999,11.111111111111125
9422,2014-07-23,Nick Crebassa,Corporate,San Francisco,California,West,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,40.7,5,28.897000000000006,40.8450704225352
9423,2014-07-23,Nick Crebassa,Corporate,San Francisco,California,West,TEC-PH-10004531,Technology,Phones,AT&T CL2909,302.376,3,264.57899999999995,14.285714285714288
9424,2014-07-23,Nick Crebassa,Corporate,San Francisco,California,West,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45.0,3,40.05,12.359550561797757
9425,2014-09-12,Luke Weiss,Consumer,New York City,New York,East,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,3785.2920000000004,6,3364.704,12.500000000000005
9426,2016-09-15,Angele Hood,Consumer,Seattle,Washington,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,21.947999999999997,61.290322580645174
9427,2014-11-27,Jack O'Briant,Corporate,Buffalo,New York,East,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.89999999999998,5,159.92,24.999999999999993
9428,2014-05-11,Victoria Wilson,Corporate,Huntsville,Texas,Central,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.9599999999998,8,1282.2719999999997,-5.405405405405399
9429,2015-08-28,Ben Peterman,Corporate,Dallas,Texas,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1099.96,5,1017.4630000000001,8.108108108108103
9430,2015-08-28,Ben Peterman,Corporate,Dallas,Texas,Central,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,103.48100000000001,1,119.74230000000001,-13.580246913580249
9431,2015-06-19,Paul Prost,Home Office,Philadelphia,Pennsylvania,East,OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,5.904,2,3.9114,50.943396226415096
9432,2015-08-17,Steven Cartwright,Consumer,Peoria,Arizona,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,30.080000000000002,2,35.344,-14.893617021276595
9433,2015-08-17,Steven Cartwright,Consumer,Peoria,Arizona,West,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,36.28800000000001,7,23.58720000000001,53.84615384615383
9434,2015-08-17,Steven Cartwright,Consumer,Peoria,Arizona,West,OFF-AR-10000203,Office Supplies,Art,Newell 336,10.272000000000002,3,9.116400000000004,12.676056338028147
9435,2015-08-17,Steven Cartwright,Consumer,Peoria,Arizona,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,252.8,4,284.40000000000003,-11.111111111111123
9436,2015-09-25,Bryan Mills,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.9460000000000006,2,5.0082,-41.17647058823529
9437,2017-05-26,Carlos Daly,Consumer,Oceanside,California,West,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,12.96,2,6.7392,92.3076923076923
9438,2017-07-31,Greg Matthias,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,285.57599999999996,4,342.6912,-16.66666666666667
9439,2014-10-12,Barry Pond,Corporate,Chicago,Illinois,Central,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",22.240000000000002,2,19.738000000000007,12.676056338028149
9440,2014-05-25,Barry Weirich,Consumer,New York City,New York,East,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,14.62,2,7.8948,85.18518518518518
9441,2014-12-29,Ricardo Emerson,Consumer,Kent,Ohio,East,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,48.36,5,42.315000000000005,14.28571428571427
9442,2017-04-07,Hallie Redmond,Home Office,Jacksonville,Florida,South,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,16.256,2,15.0368,8.108108108108112
9443,2017-04-07,Hallie Redmond,Home Office,Jacksonville,Florida,South,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,219.18400000000003,2,200.0054,9.589041095890412
9444,2015-03-01,Tracy Poddar,Corporate,Coppell,Texas,Central,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,61.098000000000006,56.862745098039206
9445,2015-05-29,Karl Braun,Consumer,Indianapolis,Indiana,Central,OFF-LA-10004484,Office Supplies,Labels,Avery 476,12.39,3,6.690600000000001,85.18518518518518
9446,2016-09-22,Anna Chung,Consumer,Lawrence,Indiana,Central,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,35.88,6,19.734,81.81818181818181
9447,2017-05-27,Duane Noonan,Consumer,Tulsa,Oklahoma,Central,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",477.29999999999995,5,338.883,40.84507042253521
9448,2016-09-17,Chuck Clark,Home Office,Redmond,Washington,West,OFF-LA-10002195,Office Supplies,Labels,Avery 481,12.32,4,6.4064000000000005,92.30769230769229
9449,2014-09-08,Toby Swindell,Consumer,San Francisco,California,West,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",8.608,2,5.595200000000001,53.84615384615382
